frame_no,status,elapsed_ms,path
2745,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2745_unknown.png
2746,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2746_unknown.png
2747,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2747_unknown.png
2748,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2748_unknown.png
2749,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2749_unknown.png
2750,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2750_unknown.png
2751,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2751_unknown.png
2752,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2752_unknown.png
2753,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2753_unknown.png
2754,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2754_unknown.png
2755,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2755_unknown.png
2756,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2756_unknown.png
2757,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2757_unknown.png
2758,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2758_unknown.png
2759,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2759_unknown.png
2760,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2760_unknown.png
2761,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2761_unknown.png
2762,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2762_unknown.png
2763,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2763_unknown.png
2764,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2764_unknown.png
2765,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2765_unknown.png
2766,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2766_unknown.png
2767,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2767_unknown.png
2768,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2768_unknown.png
2769,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2769_unknown.png
2770,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2770_unknown.png
2771,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2771_unknown.png
2772,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2772_unknown.png
2773,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2773_unknown.png
2774,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2774_unknown.png
2775,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2775_unknown.png
2776,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2776_unknown.png
2777,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2777_unknown.png
2778,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2778_unknown.png
2779,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2779_unknown.png
2780,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2780_unknown.png
2781,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2781_unknown.png
2782,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2782_unknown.png
2783,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2783_unknown.png
2784,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2784_unknown.png
2785,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2785_unknown.png
2786,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2786_unknown.png
2787,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2787_unknown.png
2788,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2788_unknown.png
2789,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2789_unknown.png
2790,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2790_unknown.png
2791,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2791_unknown.png
2792,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2792_unknown.png
2793,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2793_unknown.png
2794,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2794_unknown.png
2795,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2795_unknown.png
2796,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2796_unknown.png
2797,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2797_unknown.png
2798,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2798_unknown.png
2799,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2799_unknown.png
2800,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2800_unknown.png
2801,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2801_unknown.png
2802,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2802_unknown.png
2803,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2803_unknown.png
2804,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2804_unknown.png
2805,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2805_unknown.png
2806,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2806_unknown.png
2807,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2807_unknown.png
2808,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2808_unknown.png
2809,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2809_unknown.png
2810,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2810_unknown.png
2811,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2811_unknown.png
2812,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2812_unknown.png
2813,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2813_unknown.png
2814,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2814_unknown.png
2815,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2815_unknown.png
2816,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2816_unknown.png
2817,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2817_unknown.png
2818,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2818_unknown.png
2819,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2819_unknown.png
2820,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2820_unknown.png
2821,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2821_unknown.png
2822,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2822_unknown.png
2823,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2823_unknown.png
2824,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2824_unknown.png
2825,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2825_unknown.png
2826,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2826_unknown.png
2827,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2827_unknown.png
2828,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2828_unknown.png
2829,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2829_unknown.png
2830,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2830_unknown.png
2831,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2831_unknown.png
2832,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2832_unknown.png
2833,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2833_unknown.png
2834,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2834_unknown.png
2835,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2835_unknown.png
2836,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2836_unknown.png
2837,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2837_unknown.png
2838,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2838_unknown.png
2839,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2839_unknown.png
2840,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2840_unknown.png
2841,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2841_unknown.png
2842,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2842_unknown.png
2843,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2843_unknown.png
2844,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2844_unknown.png
2845,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2845_unknown.png
2846,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2846_unknown.png
2847,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2847_unknown.png
2848,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2848_unknown.png
2849,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2849_unknown.png
2850,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2850_unknown.png
2851,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2851_unknown.png
2852,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2852_unknown.png
2853,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2853_unknown.png
2854,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2854_unknown.png
2855,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2855_unknown.png
2856,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2856_unknown.png
2857,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2857_unknown.png
2858,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2858_unknown.png
2859,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2859_unknown.png
2860,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2860_unknown.png
2861,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2861_unknown.png
2862,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2862_unknown.png
2863,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2863_unknown.png
2864,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2864_unknown.png
2865,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2865_unknown.png
2866,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2866_unknown.png
2867,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2867_unknown.png
2868,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2868_unknown.png
2869,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2869_unknown.png
2870,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2870_unknown.png
2871,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2871_unknown.png
2872,normal,15,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2872_unknown.png
2873,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2873_unknown.png
2874,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2874_unknown.png
2875,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2875_unknown.png
2876,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2876_unknown.png
2877,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2877_unknown.png
2878,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2878_unknown.png
2879,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2879_unknown.png
2880,normal,16,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2880_unknown.png
2881,normal,15,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2881_unknown.png
2882,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2882_unknown.png
2883,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2883_unknown.png
2884,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2884_unknown.png
2885,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2885_unknown.png
2886,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2886_unknown.png
2887,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2887_unknown.png
2888,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2888_unknown.png
2889,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2889_unknown.png
2890,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2890_unknown.png
2891,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2891_unknown.png
2892,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2892_unknown.png
2893,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2893_unknown.png
2894,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2894_unknown.png
2895,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2895_unknown.png
2896,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2896_unknown.png
2897,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2897_unknown.png
2898,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2898_unknown.png
2899,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2899_unknown.png
2900,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2900_unknown.png
2901,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2901_unknown.png
2902,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2902_unknown.png
2903,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2903_unknown.png
2904,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2904_unknown.png
2905,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2905_unknown.png
2906,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2906_unknown.png
2907,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2907_unknown.png
2908,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2908_unknown.png
2909,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2909_unknown.png
2910,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2910_unknown.png
2911,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2911_unknown.png
2912,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2912_unknown.png
2913,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2913_unknown.png
2914,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2914_unknown.png
2915,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2915_unknown.png
2916,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2916_unknown.png
2917,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2917_unknown.png
2918,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2918_unknown.png
2919,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2919_unknown.png
2920,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2920_unknown.png
2921,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2921_unknown.png
2922,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2922_unknown.png
2923,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2923_unknown.png
2924,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2924_unknown.png
2925,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2925_unknown.png
2926,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2926_unknown.png
2927,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2927_unknown.png
2928,normal,19,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2928_unknown.png
2929,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2929_unknown.png
2930,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2930_unknown.png
2931,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2931_unknown.png
2932,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2932_unknown.png
2933,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2933_unknown.png
2934,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2934_unknown.png
2935,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2935_unknown.png
2936,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2936_unknown.png
2937,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2937_unknown.png
2938,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2938_unknown.png
2939,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2939_unknown.png
2940,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2940_unknown.png
2941,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2941_unknown.png
2942,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2942_unknown.png
2943,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2943_unknown.png
2944,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2944_unknown.png
2945,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2945_unknown.png
2946,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2946_unknown.png
2947,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2947_unknown.png
2948,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2948_unknown.png
2949,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2949_unknown.png
2950,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2950_unknown.png
2951,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2951_unknown.png
2952,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2952_unknown.png
2953,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2953_unknown.png
2954,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2954_unknown.png
2955,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2955_unknown.png
2956,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2956_unknown.png
2957,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2957_unknown.png
2958,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2958_unknown.png
2959,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2959_unknown.png
2960,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2960_unknown.png
2961,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2961_unknown.png
2962,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2962_unknown.png
2963,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2963_unknown.png
2964,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2964_unknown.png
2965,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2965_unknown.png
2966,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2966_unknown.png
2967,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2967_unknown.png
2968,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2968_unknown.png
2969,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2969_unknown.png
2970,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2970_unknown.png
2971,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2971_unknown.png
2972,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2972_unknown.png
2973,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2973_unknown.png
2974,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2974_unknown.png
2975,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2975_unknown.png
2976,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2976_unknown.png
2977,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2977_unknown.png
2978,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2978_unknown.png
2979,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2979_unknown.png
2980,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2980_unknown.png
2981,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2981_unknown.png
2982,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2982_unknown.png
2983,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2983_unknown.png
2984,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2984_unknown.png
2985,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2985_unknown.png
